time,pv_power,irradiance_direct,irradiance_diffuse,irradiance_reflected,sun_elevation,city,tp,wind_speed,wind_direction,relative_humidity,temperature_celsius,dewpoint_celsius,u10,v10,dust_aod,pm25_ugm3,pm10_ugm3
2023-10-24,5211.0,485.3218181818182,161.54999999999998,9.382727272727273,33.53363636363636,Aswan,0.0,2.8732405,196.96802,32.590504,30.687653,11.90388,-0.7911275,-2.5376637,0.12973528,22.12369,75.52599
2023-10-25,5127.64,481.9281818181818,162.52454545454546,9.323636363636364,33.29181818181818,Aswan,0.0,2.0652506,194.92085,32.25586,30.59138,11.588695,-0.9455922,-1.6880544,0.15515816,27.100277,98.34726
2023-10-26,5225.87,488.4818181818182,163.52272727272728,9.360000000000001,33.054545454545455,Aswan,0.0,2.3538888,276.0637,33.707832,31.180328,11.993642,-2.342453,0.18743388,0.13848287,23.121998,76.83426
2023-10-27,4907.36,460.77818181818185,167.43363636363637,9.097272727272726,32.81818181818182,Aswan,0.0,1.1610245,220.67444,31.064837,31.093985,11.349762,-0.83516437,0.2538503,0.11274212,20.15609,56.201725
2023-10-28,3814.92,282.43,191.1818181818182,7.1890909090909085,32.58363636363636,Aswan,0.0,2.6062827,243.7976,39.92375,31.225168,15.261383,-1.6589304,0.7186127,0.094650514,19.271133,51.450127
2023-10-29,4902.22,443.3118181818182,162.55181818181816,8.737272727272726,32.35090909090909,Aswan,0.0,2.2627885,244.22237,44.637226,30.284494,15.886139,-1.8406118,-0.73550415,0.08550371,20.538906,63.875877
2023-10-30,5108.72,466.39545454545447,166.87181818181818,8.956363636363635,32.11727272727273,Aswan,0.0,2.56346,252.43398,50.206326,29.930084,16.77424,-1.7340851,-0.47183228,0.06887252,12.486019,42.907745
2023-10-31,5155.88,484.62727272727267,159.99272727272728,9.02909090909091,31.88909090909091,Aswan,0.0,1.9395224,244.77368,48.273,29.806387,16.318756,-1.3906046,-0.052683514,0.050088014,13.533529,36.531578
2023-11-01,5395.17,527.3454545454546,137.3709090909091,9.168181818181818,31.663636363636364,Aswan,0.0,2.3416793,187.44421,32.71317,29.440176,10.965159,-0.2244517,-2.214035,0.1237658,26.56946,90.899
2023-11-02,5522.96,526.5072727272727,139.82999999999998,9.146363636363636,31.434545454545454,Aswan,0.0,3.9746685,179.8565,36.261154,28.81363,12.127757,0.015187581,-3.9503937,0.16323332,46.396286,192.78235
2023-11-03,5511.04,529.0045454545455,139.06181818181818,9.120909090909091,31.214545454545455,Aswan,0.0,3.185138,190.49329,33.197216,28.353506,9.97346,-0.5361023,-3.0697174,0.10437754,31.059784,126.320724
2023-11-04,5318.85,518.6772727272727,140.2381818181818,8.962727272727273,30.992727272727276,Aswan,0.0,2.5161412,213.68294,39.234844,28.805002,12.829742,-1.3832804,-1.705602,0.035363127,16.336395,37.618042
2023-11-05,5195.6,502.22909090909087,138.81272727272727,8.76,30.773636363636363,Aswan,0.0,2.141856,195.24007,33.7365,28.838205,11.17512,-0.76165265,-1.8940786,0.039637543,15.326746,43.096264
2023-11-06,5282.2,505.79636363636365,141.08454545454546,8.749090909090908,30.55909090909091,Aswan,0.0,2.7696192,212.8501,30.636797,29.721018,10.269765,-1.3092905,-2.2967377,0.061067358,14.887906,49.26023
2023-11-07,5328.27,504.6890909090909,141.30818181818182,8.700909090909091,30.344545454545457,Aswan,0.0,3.4766846,218.01038,32.49516,29.841135,11.074534,-2.1278179,-2.7340648,0.06425317,13.4744625,41.546646
2023-11-08,5088.63,502.707,171.509,9.226,33.018,Aswan,0.0,3.6482575,225.43904,37.09397,29.890696,12.650136,-2.5817363,-2.5724182,0.07251892,13.488235,47.14762
2023-11-09,5330.26,560.355,140.727,9.401,32.805,Aswan,0.0,4.408812,254.28108,40.60616,29.084219,13.888824,-3.647934,-0.9372864,0.06504801,15.349131,61.068
2023-11-10,5456.09,595.629,132.259,9.586,32.595,Aswan,0.0,3.3188107,285.2624,46.359867,29.040924,16.007639,-2.9721527,1.0247549,0.04990486,14.48905,33.921593
2023-11-11,5139.13,517.028,162.884,9.095,32.387,Aswan,0.0,3.4808056,295.3762,42.11614,29.892242,14.7673235,-3.132136,1.5007883,0.11031543,13.143551,42.465202
2023-11-12,4435.71,390.434,202.376,8.270999999999999,32.184,Aswan,0.0,2.7105935,195.88216,51.73311,29.036692,17.83316,-2.0317433,1.2360687,0.08098835,19.77465,53.797028
2023-11-13,4878.82,485.62699999999995,166.43599999999998,8.761,31.985000000000003,Aswan,0.0,2.9917252,235.09746,50.522915,29.915274,18.161774,-2.2737477,-1.5080668,0.059137158,18.803297,43.68428
2023-11-14,4990.33,467.27699999999993,182.072,8.72,31.788999999999998,Aswan,0.0,5.0139866,170.63695,37.079945,28.95987,12.640859,0.86578876,-4.8734994,0.17434345,30.24887,144.37537
2023-11-15,5889.04,608.5550000000001,139.905,9.620999999999999,31.595999999999997,Aswan,0.0,5.358761,164.51709,36.817776,24.313873,8.404449,1.4559021,-5.1392975,0.14772567,41.922653,239.17828
2023-11-16,5472.15,541.91,166.999,9.184000000000001,31.407999999999998,Aswan,0.0,3.141879,177.5006,44.932972,22.814688,9.697418,0.17052715,-3.117635,0.11487992,45.904114,202.80045
2023-11-17,5715.67,604.425,139.619,9.491,31.223000000000003,Aswan,0.0,3.36886,194.49426,40.713223,24.656729,10.0208235,-0.7773641,-3.1736908,0.041875105,17.264248,66.29227
2023-11-18,5484.77,561.156,152.31900000000002,9.203,31.041000000000004,Aswan,0.0,3.5940807,177.39745,37.21172,24.46988,8.602611,0.14320374,-3.4198558,0.040460516,19.508091,65.73054
2023-11-19,5759.44,592.527,144.083,9.337,30.863,Aswan,0.0,4.3355193,152.26044,44.497696,23.23583,9.897044,2.0163624,-3.655482,0.15656437,33.58847,194.3446
2023-11-20,5523.27,524.447,167.274,8.952,30.693,Aswan,0.0,4.9028754,154.4171,41.30322,21.402414,7.2783103,2.1103313,-4.4243774,0.46908307,76.001396,448.4017
2023-11-21,5748.41,582.35,148.201,9.213,30.524,Aswan,0.0,3.8955386,200.7306,43.846832,20.17154,7.0163474,-1.2134145,-3.524577,0.0962403,31.147223,145.94356
2023-11-22,5163.27,505.32399999999996,172.012,8.732000000000001,30.360000000000003,Aswan,0.0,1.7831298,249.51442,53.93646,21.514313,10.854238,-1.3910522,-1.0563914,0.021038422,7.1344204,25.048475
2023-11-23,5575.39,587.625,145.542,9.168,30.199,Aswan,0.0,2.6031008,194.15997,45.308857,22.617178,9.175771,-0.63679,-2.3570404,0.020833094,6.748625,22.79714
2023-11-24,5354.26,565.0640000000001,146.29,8.981,30.046000000000003,Aswan,0.0,2.4852786,200.01213,42.556454,22.473215,8.811351,-1.1894379,-2.0630493,0.019893343,8.193804,25.161854
2023-11-25,5325.57,555.621,151.307,8.848,29.895,Aswan,0.0,2.254706,191.06526,46.811295,23.251535,10.680409,-0.35024515,0.021077475,0.013074741,6.6838617,16.315891
2023-11-26,5432.89,565.211,144.392,8.834999999999999,29.75,Aswan,0.0,2.541405,229.05481,30.718954,26.946198,7.5882874,0.15835571,-1.9175924,0.07304537,11.949505,51.48315
2023-11-27,5659.91,558.067,151.786,8.845,29.610000000000003,Aswan,0.0,5.806807,183.79741,29.133669,22.046377,2.8587139,-0.35915628,-5.7757416,0.15526003,34.75524,213.90303
2023-11-28,5716.68,568.766,152.65,8.909,29.471999999999998,Aswan,0.0,4.6496387,196.6165,39.134018,20.01415,5.388743,-1.2902527,-4.4387307,0.091888994,41.13142,179.68933
2023-11-29,5375.8099999999995,525.2909999999999,160.16199999999998,8.619,29.343,Aswan,0.0,3.7006614,206.03717,49.03003,20.570303,8.223785,-1.4658356,-3.256892,0.03238486,10.283527,41.22576
2023-11-30,5636.84,584.649,143.516,8.901,29.218,Aswan,0.0,3.5374508,199.86452,30.233452,21.821442,2.938385,-1.1235098,-3.3063507,0.032528866,12.250494,50.73257
2023-12-01,5596.76,578.632,144.591,8.815999999999999,29.095999999999997,Aswan,0.0,3.467798,202.38737,31.045746,22.09081,3.6447651,-1.2047831,-3.1998596,0.04055181,17.689602,69.30409
2023-12-02,5663.49,581.346,145.055,8.829,28.981,Aswan,0.0,3.7781296,195.2063,33.574986,21.397043,4.2403054,-0.91849774,-3.6145222,0.03680669,17.443619,64.27093
2023-12-03,5538.41,575.107,144.51399999999998,8.742,28.869999999999997,Aswan,0.0,3.092919,198.8819,38.243835,22.323233,7.097402,-0.89513654,-2.793691,0.053800248,22.891685,68.25015
2023-12-04,4864.65,499.483,152.623,8.192,28.762999999999998,Aswan,0.0,2.3141735,196.41998,52.990063,23.448313,12.717438,-0.65644836,-1.7774454,0.08554974,24.975708,69.92112
2023-12-05,3463.58,266.64,187.79699999999997,6.192,28.663999999999998,Aswan,0.0,1.7150503,175.31483,42.642834,25.506826,11.876943,0.1716156,-1.3102976,0.11702457,30.814331,89.63326
2023-12-06,5775.94,586.893,142.964,8.769,28.569,Aswan,0.0,4.5184627,168.43279,32.004776,22.569895,4.3834534,0.93507385,-4.4111633,0.12547268,41.842216,209.4465
2023-12-07,5644.3,585.057,138.208,8.690999999999999,28.479000000000003,Aswan,0.0,3.5468903,188.0147,45.36638,20.071768,7.496897,-0.4519094,-3.4896443,0.08352898,28.441986,120.3126
2023-12-08,5330.05,560.603,141.221,8.487,28.396000000000004,Aswan,0.0,3.1254842,157.69644,40.54321,21.477203,7.503245,0.6374715,-1.8219553,0.04407244,16.56636,41.295357
2023-12-09,5693.5199999999995,572.601,150.191,8.667,28.319,Aswan,0.0,3.0687888,195.2052,36.193356,19.408762,2.967926,-0.628479,-2.9128315,0.062154897,18.20791,91.84609
2023-12-10,5043.37,501.97700000000003,153.377,8.099,28.244,Aswan,9.536743e-07,2.4771643,261.4658,51.111256,21.340729,10.381093,-1.1903483,-1.012731,0.07260809,13.568808,40.13823
2023-12-11,3691.2,255.863,217.238,6.5200000000000005,28.177999999999997,Aswan,0.0,3.523534,157.38177,45.456882,24.208487,11.60082,1.217748,-3.0601552,0.071452275,17.59268,63.8705
2023-12-12,5718.469999999999,563.1279999999999,146.26,8.496,28.113999999999997,Aswan,0.0,5.284825,143.59222,30.964499,19.973867,2.0000713,3.285019,-3.9125874,0.21312523,31.178204,229.87653
2023-12-13,5717.03,569.003,142.704,8.507,28.060000000000002,Aswan,0.0,4.3732047,165.44643,48.65592,18.085276,6.6499734,1.0213623,-4.101003,0.13537802,35.62329,199.23448
2023-12-14,5628.17,561.903,144.094,8.418,28.009000000000004,Aswan,0.0,4.09339,198.89014,49.405415,19.358307,8.045888,-1.3286743,-3.8182628,0.08672376,23.333286,122.32923
2023-12-15,5552.79,559.962,145.743,8.413,27.965000000000003,Aswan,0.0,3.954194,233.44641,56.382328,21.55956,10.624095,-3.0665996,-2.284602,0.041075096,12.332712,56.32675
2023-12-16,5416.099999999999,557.806,144.15900000000002,8.367,27.925,Aswan,0.0,3.073373,245.76826,49.648285,23.041656,10.65388,-2.6139576,-1.2936249,0.11900689,19.702887,91.59966
2023-12-17,5474.82,556.699,148.27,8.406,27.891000000000002,Aswan,0.0,3.7342787,232.1014,51.22061,23.764801,11.274648,-2.8974,-2.2296245,0.15106332,21.888016,92.65538
2023-12-18,5593.54,557.1020000000001,153.568,8.437999999999999,27.863,Aswan,0.0,3.854997,203.50763,54.2433,21.453604,10.250234,-1.4179586,-3.424174,0.07114007,16.126163,70.71688
2023-12-19,5521.58,563.9649999999999,145.935,8.437999999999999,27.843,Aswan,0.0,2.9882972,198.67628,39.74142,20.730051,6.1399636,-0.89992267,-2.7989807,0.0655431,17.499353,60.163727
2023-12-20,4202.83,359.10499999999996,187.251,7.101999999999999,27.826,Aswan,0.0,2.119292,211.83098,49.63232,21.332916,9.825511,-1.2071127,-1.5364786,0.04601475,17.004993,51.29593
2023-12-21,4936.92,500.16099999999994,152.866,7.968000000000001,27.817,Aswan,0.0,2.2527149,210.09892,52.028393,22.25113,11.461986,-0.34604898,-0.5105031,0.056124628,14.462442,40.28627
2023-12-22,5475.38,514.005,163.74,8.197,27.812,Aswan,0.0,4.9723954,160.4186,35.4576,18.84382,2.2524312,1.5463715,-4.602249,0.10694446,37.254112,195.22034
2023-12-23,5687.25,559.3,148.921,8.437999999999999,27.814,Aswan,0.0,3.0662928,151.85954,49.141205,17.09024,6.088938,1.4696604,-2.6879628,0.17226684,37.304134,180.31395
2023-12-24,5667.86,561.289,147.904,8.427,27.825,Aswan,0.0,3.1153004,175.3698,46.325756,17.006174,4.9237366,0.3437449,-3.0160573,0.14899051,21.189423,143.35413
2023-12-25,5646.46,560.409,146.602,8.407,27.836000000000002,Aswan,0.0,3.8769681,189.56355,50.884396,17.79296,7.0318093,-0.60350543,-3.7852478,0.14038032,27.89603,138.36377
2023-12-26,5668.97,571.192,143.98499999999999,8.492,27.856,Aswan,0.0,3.39667,185.42635,44.17993,18.922842,6.0322976,-0.30621848,-3.3633068,0.06548159,21.263874,77.69521
2023-12-27,5648.16,572.548,143.457,8.509,27.881,Aswan,0.0,2.7156074,155.69743,51.05723,18.38207,7.680084,1.1179047,-2.2888439,0.10287964,29.997183,152.5572
2023-12-28,5719.5,563.332,144.959,8.45,27.911,Aswan,0.0,4.3500013,160.9203,55.05724,17.710276,8.164459,1.4392649,-4.1042123,0.22506955,52.04109,253.06221
2023-12-29,5495.05,542.1890000000001,147.66299999999998,8.325,27.948,Aswan,0.0,3.1755683,166.33223,64.91529,17.692698,10.516347,0.73098755,-2.9975586,0.1323179,41.87362,162.60019
2023-12-30,5550.58,561.629,143.70999999999998,8.443999999999999,27.990000000000002,Aswan,0.0,2.998789,190.83574,54.61774,19.182037,9.284821,-0.36496988,-2.8933766,0.10058004,30.936184,85.03518
2023-12-31,5547.32,561.264,146.257,8.466,28.038,Aswan,0.0,3.2000778,206.79659,51.40132,16.00943,5.986969,-1.4426727,-2.85643,0.051128358,18.257423,43.274796
2019-01-01,3806.7799999999997,309.03499999999997,161.29000000000002,5.802,23.497,Cairo,0.0,2.630526,204.29059,56.132214,13.9479065,4.4916077,1.649498,0.86383057,0.012626481,122.8321,170.28802
2019-01-02,3383.33,239.02399999999997,168.006,5.336,23.56,Cairo,8.106232e-06,5.751455,27.905182,43.090168,14.077423,1.2015686,3.2481613,4.2751465,0.16894476,61.106182,95.178696
2019-01-03,5232.78,500.89400000000006,131.787,7.006,23.63,Cairo,0.0,5.5051613,53.316986,48.569355,15.663116,4.4356995,4.400223,3.305191,0.14659417,110.1178,153.00876
2019-01-04,5171.13,508.879,131.03400000000002,7.108,23.704,Cairo,0.0,2.7856636,208.0847,47.618477,14.165192,2.5086975,1.0307922,2.1939468,0.118616,75.14566,106.49657
2019-01-05,5120.06,493.354,136.642,7.046000000000001,23.785000000000004,Cairo,0.0,3.2537303,68.46187,36.812305,15.243683,0.20401001,2.923523,0.6436081,0.11274104,114.97319,168.34108
2019-01-06,4754.39,382.071,174.91500000000002,6.5200000000000005,23.874,Cairo,0.0,6.7653365,65.45273,41.270664,13.304962,-0.3864441,6.210594,2.3952484,0.24292712,111.2894,181.58981
2019-01-07,4291.33,362.08000000000004,148.443,6.18,23.966,Cairo,9.536743e-07,5.956347,49.065765,46.078648,12.236603,0.91238403,4.643837,3.1974945,0.1837404,120.62615,169.35068
2019-01-08,4683.99,419.37399999999997,140.95499999999998,6.593999999999999,24.064,Cairo,0.0,6.348428,52.32434,48.941612,12.615753,1.3876038,5.09391,2.8108215,0.26727763,116.77753,168.4053
2019-01-09,4695.2,398.073,170.507,6.6370000000000005,24.168,Cairo,0.0,2.5413415,74.52324,54.221825,11.635651,2.2044983,2.4228287,0.67396545,0.042584628,62.118877,83.367905
2019-01-10,5353.67,540.267,127.772,7.3950000000000005,24.279,Cairo,0.0,1.7673142,265.72177,47.374554,12.379303,-0.10714722,-1.3152771,-0.45037842,0.0148114655,106.59332,148.33981
2019-01-11,5222.94,525.9390000000001,129.149,7.378,24.395,Cairo,0.0,1.9136459,224.18893,47.735733,12.456451,0.6091614,-1.1977005,-1.2346878,0.0063482826,87.755646,121.95801
2019-01-12,5311.23,549.5980000000001,122.974,7.516,24.516,Cairo,0.0,2.2983398,145.94647,42.724102,14.080475,0.24450684,-0.2197876,1.1849823,0.019979754,111.21601,153.95172
2019-01-13,3402.39,232.31799999999998,172.70999999999998,5.354,24.644,Cairo,0.0,7.3769326,53.70479,37.45722,13.769562,-0.6453552,6.007736,4.197693,0.41384745,157.1728,239.44049
2019-01-14,3066.17,210.87600000000003,160.385,4.916,24.777,Cairo,0.0,5.5592794,55.756165,45.523018,14.722809,2.9393616,4.594368,3.129959,0.24760251,183.51694,252.71362
2019-01-15,5516.8,521.673,134.051,7.464999999999999,24.915,Cairo,0.0,6.706064,26.128708,38.657555,13.291534,-1.4388123,3.2973557,5.559387,0.15724823,83.55576,118.31372
2019-01-16,2496.42,193.64666666666665,139.7288888888889,4.523333333333333,25.193333333333335,Cairo,1.4305115e-06,9.598027,60.19197,33.1688,12.93277,-2.907074,7.7475357,2.966774,0.6754658,182.93903,304.8493
2019-01-17,3548.35,264.54200000000003,168.524,5.654,25.209,Cairo,0.0,3.2654085,88.416504,56.996284,11.812286,3.1319885,2.624588,-0.014549255,0.03682216,67.14247,91.98894
2019-01-18,5150.72,498.296,144.28300000000002,7.4510000000000005,25.362000000000002,Cairo,0.0,2.2649858,174.85745,56.587097,13.941071,4.605438,0.18637848,-2.2526398,0.0024600783,84.69322,117.137535
2019-01-19,5193.75,487.47200000000004,148.33499999999998,7.4159999999999995,25.52,Cairo,0.0,3.1927476,229.4674,62.481903,13.918488,5.9167786,-2.402031,-2.1008835,0.0067749326,39.00872,55.003452
2019-01-20,3041.5299999999997,163.483,208.30900000000003,5.4,25.685000000000002,Cairo,0.0,2.1967318,242.95178,61.73429,13.484772,5.3498535,-1.9858704,-0.9245682,0.029833324,38.251347,53.71374
2019-01-21,5192.33,490.18636363636364,113.69272727272728,7.019090909090909,23.655454545454543,Cairo,0.0,2.089818,139.5497,48.768414,17.627228,4.996002,-0.025802612,0.56757355,0.057033695,82.20293,113.585945
2019-01-22,4906.44,420.86454545454546,136.74454545454546,6.725454545454546,23.83090909090909,Cairo,0.0,2.4326334,178.57437,70.17996,13.210236,7.129303,0.14716482,-2.2344437,0.061824713,101.81894,140.5904
2019-01-23,2425.85,95.70181818181818,181.4618181818182,4.317272727272727,24.007272727272724,Cairo,0.0,2.2342973,300.7324,59.621216,16.273834,6.764435,-1.2465057,0.6337738,0.02594607,70.82808,96.942215
2019-01-24,5080.68,423.1636363636364,144.80545454545452,6.886363636363637,24.19454545454545,Cairo,0.0,5.6692224,216.59753,27.410515,17.13382,-2.006073,2.7759018,3.4748688,0.28706777,120.32962,170.92581
2019-01-25,5386.5,494.51545454545453,123.77090909090909,7.318181818181818,24.38181818181818,Cairo,0.0,2.3746667,174.32173,38.14216,15.494659,-0.57406616,0.24555969,2.0303192,0.16614267,157.72507,210.91289
2019-01-26,5353.25,473.8109090909091,131.2809090909091,7.233636363636364,24.572727272727274,Cairo,0.0,4.034604,187.84071,29.63929,17.810822,-1.873169,1.1948166,3.215889,0.16248612,107.03128,139.85815
2019-01-27,5238.67,430.1627272727273,147.36363636363637,7.068181818181818,24.770000000000003,Cairo,0.0,4.1674485,55.99283,29.443111,15.092438,-2.8486023,3.606514,1.8426743,0.37702563,146.96881,199.01025
2019-01-28,5460.33,474.28272727272724,129.86363636363637,7.300909090909091,24.970000000000002,Cairo,0.0,4.367471,67.66365,42.17463,14.879303,1.7628479,3.80056,1.388382,0.2006754,101.54843,134.99088
2019-01-29,5278.96,468.15636363636366,129.02545454545455,7.35,25.177272727272726,Cairo,0.0,2.6040292,178.98312,38.611565,14.955719,-0.040527344,-0.027282715,2.5779877,0.09394236,75.195656,102.417786
2019-01-30,5540.01,476.49363636363637,136.8972727272727,7.4772727272727275,25.383636363636366,Cairo,0.0,4.1453056,50.156525,38.551292,14.73111,-0.4234314,3.386917,1.2526398,0.20113939,106.409485,156.15997
2019-01-31,5083.49,422.6054545454545,145.10636363636365,7.081818181818182,25.596363636363638,Cairo,0.0,3.3251474,40.107803,36.03428,14.832428,-1.2037048,2.3257065,1.9762268,0.23151845,119.621735,169.36435
2019-02-01,5168.34,454.83181818181816,144.61,7.430909090909091,25.813636363636363,Cairo,0.0,1.7091069,234.4533,37.73312,15.773468,0.37954712,0.12687683,0.07910156,0.19105396,151.16772,221.41483
2019-02-02,5342.72,469.40363636363634,139.5909090909091,7.574545454545455,26.033636363636365,Cairo,0.0,3.1396556,221.30658,46.36184,16.136505,3.8999329,-1.7486115,-2.4509125,0.12687042,98.011,136.19357
2019-02-03,5425.47,456.89909090909094,152.10454545454547,7.6036363636363635,26.256363636363634,Cairo,0.0,4.494708,233.5138,57.965904,16.5961,6.0587463,-3.642624,-2.593895,0.024208639,34.036045,51.4794
2019-02-04,5391.26,512.3927272727273,127.39545454545454,7.927272727272728,26.483636363636364,Cairo,0.0,2.8964992,137.51276,45.465626,18.651031,4.7016907,-0.5744629,0.8846283,0.043487743,49.526688,67.66709
2019-02-05,3949.49,325.5109090909091,139.7027272727273,6.157272727272727,26.713636363636365,Cairo,4.2915344e-05,4.8033934,334.0384,40.48832,20.73819,5.901886,-1.0036392,4.3213196,0.15132946,114.41921,160.3916
2019-02-06,1676.1399999999999,94.81363636363636,99.76727272727273,2.9909090909090907,26.94818181818182,Cairo,0.00093460083,2.3184927,128.69525,54.463585,14.063873,4.652069,1.500145,-0.87177277,0.3681057,144.51678,197.21355
2019-02-07,5498.06,463.86909090909097,146.5690909090909,7.84,27.184545454545457,Cairo,0.0,4.0338984,191.28181,65.344215,13.782135,5.587677,1.4226379,3.3108215,0.3275641,118.57183,171.85464
2019-02-08,5200.78,416.03999999999996,161.5127272727273,7.584545454545454,27.425454545454546,Cairo,0.0,4.8667216,45.673447,51.43592,15.2500305,4.1959534,3.359146,2.2700958,0.20766988,112.543945,147.42459
2019-02-09,4223.32,287.37363636363636,186.83636363636361,6.455454545454546,27.66818181818182,Cairo,4.7683716e-07,2.298515,96.12744,59.310696,15.248322,6.460846,2.2420807,-0.39694977,0.060577966,48.4325,62.939823
2019-02-10,3321.37,168.10818181818183,201.17454545454547,5.693636363636364,27.912727272727274,Cairo,1.8119812e-05,3.0926445,179.39131,61.636627,14.57193,6.619049,1.478096,-1.7586823,0.020412827,59.84384,83.96341
2019-02-11,4107.400000000001,252.85454545454547,207.29545454545453,6.539090909090908,28.16090909090909,Cairo,0.0,2.2175045,152.36319,60.956085,14.7048645,5.9689026,1.0147781,-1.9639969,0.0041962154,33.232933,46.06746
2019-02-12,5480.42,471.76545454545453,151.6418181818182,8.165454545454544,28.414545454545454,Cairo,0.0,2.2276506,233.30325,53.979706,15.204987,4.282379,-1.7635574,-1.2335281,0.006097755,45.28401,63.222122
2019-02-13,4640.42,426.00699999999995,154.108,7.845000000000001,28.671999999999997,Cairo,0.0,3.5885234,148.35701,56.89387,15.705353,5.0760803,0.6028137,0.99388885,0.017402343,62.980106,87.81612
2019-02-14,4910.32,358.1972727272727,173.46818181818182,7.426363636363636,28.920909090909092,Cairo,0.0,5.3062983,33.741272,44.99212,13.8159485,1.4512024,3.7314377,2.9057007,0.258511,116.657845,174.72862
2019-02-15,1758.1,47.44818181818182,149.30545454545452,3.4354545454545455,29.179090909090906,Cairo,7.6293945e-06,5.905858,50.945663,56.46134,12.987335,4.497101,4.511612,3.7021484,0.39384812,194.50848,267.36066
2019-02-16,4362.2,326.59999999999997,157.92909090909092,6.840000000000001,29.44272727272727,Cairo,3.33786e-06,4.2978272,58.81482,55.9108,14.661774,4.2114563,3.6302109,1.8130112,0.06810905,57.522827,83.45369
2019-02-17,4250.85,298.1818181818182,175.02545454545455,6.805454545454546,29.703636363636363,Cairo,1.1444092e-05,3.5969706,211.06934,46.68605,14.615265,2.2691956,2.3437576,2.14888,0.13388678,69.80071,100.28314
2019-02-18,4887.04,379.77000000000004,168.32181818181817,7.619999999999999,29.969090909090905,Cairo,0.00011062622,3.0651026,78.682526,44.34807,14.174713,2.0271301,1.658783,-0.70871735,0.1640157,88.94046,134.86505
2019-02-19,4149.65,278.0963636363636,192.2881818181818,6.804545454545454,30.235454545454544,Cairo,0.0,2.1775858,153.02286,56.24301,14.65152,4.639435,1.0220108,-1.902832,0.004021331,32.78587,45.27717
2019-02-20,4076.12,254.79272727272726,210.41454545454545,6.958181818181819,30.505454545454544,Cairo,0.0,2.3758616,171.19385,56.398144,15.788605,5.93277,0.5501785,-1.4152908,0.01824644,50.905678,70.940094
2019-02-21,5612.92,485.9990909090909,155.54181818181817,8.781818181818183,30.775454545454547,Cairo,0.0,2.9708326,192.44328,51.351162,15.510773,4.381378,0.5157318,-1.7029953,0.02105683,37.048447,52.33893
2019-02-22,5202.39,425.28909090909093,168.10636363636365,8.31909090909091,31.045454545454547,Cairo,1.9073486e-06,2.4846117,158.69025,56.83047,15.255646,5.744293,0.9474716,-1.4596558,0.010810334,46.811848,64.73781
2019-02-23,4635.66,326.14,202.23454545454544,7.678181818181819,31.320909090909087,Cairo,0.0,1.8752624,186.28964,51.057545,15.9079895,4.056061,0.75940704,0.9061432,0.03813898,62.899147,87.016396
2019-02-24,5598.88,508.39090909090913,147.53,9.112727272727271,31.594545454545457,Cairo,0.0,2.0156984,259.80255,46.065056,16.864899,3.4896545,-1.9837646,-0.32736206,0.29062906,129.18774,180.35913
2019-02-25,5675.28,520.6372727272727,144.6,9.264545454545454,31.87,Cairo,0.0,4.920991,153.87349,28.585743,21.95279,-0.96676636,0.24363708,2.0067825,0.2589844,80.9881,107.87503
2019-02-26,5059.34,352.1963636363637,208.06545454545451,8.209090909090909,32.14818181818182,Cairo,0.0,5.3113866,86.37344,29.327528,18.110382,-0.059173584,5.1952133,0.62687683,0.27317065,130.46698,191.54529
2019-02-27,4205.26,235.29999999999998,226.78181818181818,7.143636363636364,32.42636363636364,Cairo,1.9073486e-06,4.653862,89.431946,58.864708,16.00467,6.882599,4.6474533,0.14474487,0.12701197,55.530994,91.623856
2019-02-28,4635.5,282.4654545454545,221.5918181818182,7.717272727272728,32.70545454545454,Cairo,2.4795532e-05,6.211678,96.806076,57.039143,14.489899,5.8960266,5.8205185,-1.5033646,0.18955806,70.56172,113.965866
2019-03-01,3859.89,251.10818181818183,178.24818181818182,6.717272727272728,32.98545454545455,Cairo,0.0,4.134676,102.21747,50.71984,14.379059,3.9964905,3.9704819,-0.990921,0.029700786,26.505836,41.267067
2019-03-02,5726.29,472.3772727272728,169.11,9.307272727272727,33.267272727272726,Cairo,0.0,3.2387938,48.07469,46.4345,15.771881,2.6407776,2.6625519,1.4324417,0.070438325,63.39108,93.2222
2019-03-03,5961.4,507.0581818181818,156.55272727272725,9.605454545454545,33.550909090909094,Cairo,0.0,5.05348,212.46562,39.47515,16.08316,1.0785217,3.4524765,2.7457428,0.17161462,67.46331,105.920746
2019-03-04,4303.05,255.47272727272727,232.75181818181818,7.637272727272728,33.83272727272727,Cairo,0.0,2.5639744,86.51732,56.983036,16.349396,6.6527405,2.5509033,0.12473297,0.047112897,56.918087,79.563034
2019-03-05,3417.73,187.64,195.5090909090909,6.159090909090909,34.11545454545455,Cairo,0.00015687943,2.6587675,188.99672,64.792786,15.685699,8.819366,0.5434265,-1.9692612,0.01327003,41.398907,59.11712
2019-03-06,5068.42,362.29727272727274,211.35636363636365,8.759090909090908,34.39636363636364,Cairo,0.0,2.5679865,199.94833,65.31264,15.099884,7.4183655,-1.050705,-2.1310577,0.0020934762,55.770065,76.98333
2019-03-07,5399.14,428.5972727272727,188.1909090909091,9.324545454545454,34.68181818181818,Cairo,0.0,3.4711542,200.00287,62.236732,16.391266,7.5503235,-1.0250778,-3.2428818,0.003036959,39.45151,55.599686
